SetName,Cycle,Time_S,Temperature,XSize_um,YSize_um,XDisplacement_um,YDisplacement_um,XForce_mN,YForce_mN
0.5:1B,2-Stretch,1007.17,36.9,7704,10585,71,610,14.4,46.6
0.5:1B,2-Stretch,1007.23,36.9,7710,10592,77,617,12.1,49.6
0.5:1B,2-Stretch,1007.3,36.9,7719,10601,86,626,13.7,48.1
0.5:1B,2-Stretch,1007.37,36.9,7727,10610,94,635,12.9,48.9
0.5:1B,2-Stretch,1007.43,36.9,7735,10617,102,642,14.4,47.4
0.5:1B,2-Stretch,1007.5,36.9,7743,10626,110,651,15.2,47.4
0.5:1B,2-Stretch,1007.57,36.9,7751,10634,118,659,13.7,49.6
0.5:1B,2-Stretch,1007.63,36.9,7758,10642,125,667,12.9,51.8
0.5:1B,2-Stretch,1007.7,36.9,7767,10650,134,675,15.2,49.6
0.5:1B,2-Stretch,1007.77,36.9,7775,10658,142,683,15.2,51.1
0.5:1B,2-Stretch,1007.83,36.9,7781,10666,148,691,15.9,54.1
0.5:1B,2-Stretch,1007.9,36.9,7790,10675,157,700,14.4,52.6
0.5:1B,2-Stretch,1007.97,36.9,7798,10683,165,708,15.2,53.3
0.5:1B,2-Stretch,1008.03,36.9,7806,10691,173,716,16.7,54.8
0.5:1B,2-Stretch,1008.1,36.9,7814,10699,181,724,15.9,53.3
0.5:1B,2-Stretch,1008.17,36.9,7821,10708,188,733,13.7,54.1
0.5:1B,2-Stretch,1008.23,36.9,7829,10715,196,740,14.4,56.3
0.5:1B,2-Stretch,1008.3,36.9,7838,10724,205,749,17.4,55.6
0.5:1B,2-Stretch,1008.37,36.9,7846,10732,213,757,13.7,59.3
0.5:1B,2-Stretch,1008.43,36.9,7854,10739,221,764,16.7,59.3
0.5:1B,2-Stretch,1008.5,36.9,7860,10748,227,773,15.9,58.6
0.5:1B,2-Stretch,1008.57,36.9,7869,10756,236,781,18.2,58.6
0.5:1B,2-Stretch,1008.63,36.9,7876,10764,243,789,18.9,58.6
0.5:1B,2-Stretch,1008.7,36.9,7885,10772,252,797,18.2,59.3
0.5:1B,2-Stretch,1008.77,36.9,7893,10781,260,806,19.7,58.6
0.5:1B,2-Stretch,1008.83,36.9,7901,10789,268,814,18.2,59.3
0.5:1B,2-Stretch,1008.9,36.9,7909,10796,276,821,19.7,60
0.5:1B,2-Stretch,1008.97,36.9,7918,10805,285,830,19.7,58.6
0.5:1B,2-Stretch,1009.03,36.9,7925,10812,292,837,19.7,61.5
0.5:1B,2-Stretch,1009.1,36.9,7933,10821,300,846,20.4,63.8
0.5:1B,2-Stretch,1009.17,36.9,7942,10830,309,855,20.4,64.5
0.5:1B,2-Stretch,1009.23,36.9,7949,10837,316,862,19.7,63.8
0.5:1B,2-Stretch,1009.3,36.9,7958,10846,325,871,21.9,64.5
0.5:1B,2-Stretch,1009.37,36.9,7965,10855,332,880,21.2,66
0.5:1B,2-Stretch,1009.43,36.9,7973,10862,340,887,21.2,65.3
0.5:1B,2-Stretch,1009.5,36.9,7981,10869,348,894,23.4,66
0.5:1B,2-Stretch,1009.57,36.9,7990,10878,357,903,23.4,66
0.5:1B,2-Stretch,1009.63,36.9,7997,10886,364,911,24.9,66
0.5:1B,2-Stretch,1009.7,36.9,8004,10894,371,919,24.2,68.3
0.5:1B,2-Stretch,1009.77,36.9,8013,10903,380,928,24.2,69.7
0.5:1B,2-Stretch,1009.83,36.9,8020,10910,387,935,24.9,69
0.5:1B,2-Stretch,1009.9,36.9,8029,10919,396,944,25.7,70.5
0.5:1B,2-Stretch,1009.97,36.9,8037,10928,404,953,24.9,72
0.5:1B,2-Stretch,1010.03,36.9,8044,10935,411,960,24.2,71.2
0.5:1B,2-Stretch,1010.1,36.9,8053,10942,420,967,22.7,74.2
0.5:1B,2-Stretch,1010.17,36.9,8062,10951,429,976,25.7,73.5
0.5:1B,2-Stretch,1010.23,36.9,8069,10958,436,983,26.4,75
0.5:1B,2-Stretch,1010.3,36.9,8076,10967,443,992,27.9,74.2
0.5:1B,2-Stretch,1010.37,36.9,8085,10975,452,1000,24.9,74.2
0.5:1B,2-Stretch,1010.43,36.9,8092,10983,459,1008,24.9,75.7
0.5:1B,2-Stretch,1010.5,36.9,8101,10991,468,1016,27.2,77.2
0.5:1B,2-Stretch,1010.57,36.9,8108,11000,475,1025,27.9,77.2
0.5:1B,2-Stretch,1010.63,36.9,8115,11006,482,1031,28.7,78.7
0.5:1B,2-Stretch,1010.7,36.9,8124,11015,491,1040,29.4,79.4
0.5:1B,2-Stretch,1010.77,36.9,8133,11023,500,1048,30.2,80.2
0.5:1B,2-Stretch,1010.83,36.9,8140,11031,507,1056,30.2,80.9
0.5:1B,2-Stretch,1010.9,36.9,8147,11040,514,1065,30.2,82.4
0.5:1B,2-Stretch,1010.97,36.9,8155,11048,522,1073,30.9,84.7
0.5:1B,2-Stretch,1011.03,36.9,8163,11056,530,1081,32.4,83.9
0.5:1B,2-Stretch,1011.1,36.9,8172,11064,539,1089,32.4,86.2
0.5:1B,2-Stretch,1011.17,36.9,8179,11073,546,1098,33.2,84.7
0.5:1B,2-Stretch,1011.23,36.9,8187,11079,554,1104,34.7,84.7
0.5:1B,2-Stretch,1011.3,36.9,8196,11087,563,1112,36.2,86.9
0.5:1B,2-Stretch,1011.37,36.9,8204,11096,571,1121,35.4,87.7
0.5:1B,2-Stretch,1011.43,36.9,8210,11103,577,1128,34.7,87.7
0.5:1B,2-Stretch,1011.5,36.9,8219,11112,586,1137,36.2,88.4
0.5:1B,2-Stretch,1011.57,36.9,8228,11121,595,1146,37,90.6
0.5:1B,2-Stretch,1011.63,36.9,8235,11128,602,1153,37,92.1
0.5:1B,2-Stretch,1011.7,36.9,8244,11137,611,1162,39.2,93.6
0.5:1B,2-Stretch,1011.77,36.9,8251,11144,618,1169,38.5,90.6
0.5:1B,2-Stretch,1011.83,36.9,8259,11152,626,1177,38.5,89.9
0.5:1B,2-Stretch,1011.9,36.9,8267,11160,634,1185,40.7,95.9
0.5:1B,2-Stretch,1011.97,36.9,8276,11169,643,1194,41.5,97.3
0.5:1B,2-Stretch,1012.03,36.9,8281,11176,648,1201,40.7,98.8
0.5:1B,2-Stretch,1012.1,36.9,8290,11185,657,1210,42.2,100.3
0.5:1B,2-Stretch,1012.17,36.9,8299,11194,666,1219,44.5,100.3
0.5:1B,2-Stretch,1012.23,36.9,8306,11201,673,1226,46.7,101.8
0.5:1B,2-Stretch,1012.3,36.9,8314,11209,681,1234,47.5,104.1
0.5:1B,2-Stretch,1012.37,36.9,8322,11217,689,1242,46,102.6
0.5:1B,2-Stretch,1012.43,36.9,8330,11225,697,1250,48.2,104.8
0.5:1B,2-Stretch,1012.5,36.9,8339,11233,706,1258,49.7,107.8
0.5:1B,2-Stretch,1012.57,36.9,8346,11242,713,1267,51.2,107.8
0.5:1B,2-Stretch,1012.63,36.9,8353,11249,720,1274,54.2,110
0.5:1B,2-Stretch,1012.7,36.9,8362,11258,729,1283,52,110
0.5:1B,2-Stretch,1012.77,36.9,8370,11267,737,1292,54.2,112.3
0.5:1B,2-Stretch,1012.83,36.9,8378,11274,745,1299,54.2,114.5
0.5:1B,2-Stretch,1012.9,36.9,8386,11281,753,1306,55,119.7
0.5:1B,2-Stretch,1012.97,36.9,8394,11290,761,1315,57.2,116.7
0.5:1B,2-Stretch,1013.03,36.9,8402,11297,769,1322,60.3,119
0.5:1B,2-Stretch,1013.1,36.9,8410,11306,777,1331,61.8,121.2
0.5:1B,2-Stretch,1013.17,36.9,8418,11315,785,1340,61,122.7
0.5:1B,2-Stretch,1013.23,36.9,8426,11322,793,1347,64,125
0.5:1B,2-Stretch,1013.3,36.9,8434,11331,801,1356,66.3,126.4
0.5:1B,2-Stretch,1013.37,36.9,8442,11339,809,1364,67.8,127.9
0.5:1B,2-Stretch,1013.43,36.9,8449,11345,816,1370,70,129.4
0.5:1B,2-Stretch,1013.5,36.9,8458,11354,825,1379,70.8,133.2
0.5:1B,2-Stretch,1013.57,36.9,8467,11362,834,1387,72.3,134.7
0.5:1B,2-Stretch,1013.63,36.9,8473,11370,840,1395,75.3,136.1
0.5:1B,2-Stretch,1013.7,36.9,8482,11379,849,1404,79.8,140.6
0.5:1B,2-Stretch,1013.77,36.9,8490,11387,857,1412,81.3,142.9
0.5:1B,2-Stretch,1013.83,36.9,8498,11395,865,1420,82.8,145.1
0.5:1B,2-Stretch,1013.9,36.9,8506,11403,873,1428,85.1,146.6
0.5:1B,2-Stretch,1013.97,36.9,8514,11411,881,1436,85.8,151.8
0.5:1B,2-Stretch,1014.03,36.9,8522,11418,889,1443,91.1,152.6
0.5:1B,2-Stretch,1014.1,36.9,8530,11427,897,1452,94.8,156.3
0.5:1B,2-Stretch,1014.17,36.9,8538,11435,905,1460,97.8,157.8
0.5:1B,2-Stretch,1014.23,36.9,8546,11443,913,1468,100.8,162.3
0.5:1B,2-Stretch,1014.3,36.9,8554,11451,921,1476,104.6,165.2
0.5:1B,2-Stretch,1014.37,36.9,8562,11460,929,1485,109.9,169.7
0.5:1B,2-Stretch,1014.43,36.9,8570,11467,937,1492,114.4,172
0.5:1B,2-Stretch,1014.5,36.9,8579,11475,946,1500,117.4,177.2
0.5:1B,2-Stretch,1014.57,36.9,8586,11484,953,1509,124.9,182.4
0.5:1B,2-Stretch,1014.63,36.9,8594,11491,961,1516,127.9,183.9
0.5:1B,2-Stretch,1014.7,36.9,8602,11500,969,1525,134.7,187.6
0.5:1B,2-Stretch,1014.77,36.9,8610,11509,977,1534,139.2,193.6
0.5:1B,2-Stretch,1014.83,36.9,8617,11516,984,1541,142.9,198.8
0.5:1B,2-Stretch,1014.9,36.9,8626,11524,993,1549,151.2,199.6
0.5:1B,2-Stretch,1014.97,36.9,8633,11533,1000,1558,154.2,204
0.5:1B,2-Stretch,1015.03,36.9,8640,11540,1007,1565,161,211.5
0.5:1B,2-Stretch,1015.1,36.9,8649,11549,1016,1574,169.2,218.2
0.5:1B,2-Stretch,1015.17,36.9,8657,11557,1024,1582,178.3,224.2
0.5:1B,2-Stretch,1015.23,36.9,8664,11565,1031,1590,183.5,228.7
0.5:1B,2-Stretch,1015.3,36.9,8673,11573,1040,1598,191,235.4
0.5:1B,2-Stretch,1015.37,36.9,8680,11580,1047,1605,199.3,240.6
0.5:1B,2-Stretch,1015.43,36.9,8688,11588,1055,1613,206.8,247.3
0.5:1B,2-Stretch,1015.5,36.9,8695,11596,1062,1621,215.8,255.5
0.5:1B,2-Stretch,1015.57,36.9,8704,11605,1071,1630,226.4,260.7
0.5:1B,2-Stretch,1015.63,36.9,8711,11613,1078,1638,235.4,266
0.5:1B,2-Stretch,1015.7,36.9,8719,11621,1086,1646,245.2,276.4
0.5:1B,2-Stretch,1015.77,36.9,8726,11628,1093,1653,255.7,283.1
0.5:1B,2-Stretch,1015.83,36.9,8732,11636,1099,1661,264.7,290.6
0.5:1B,2-Stretch,1015.9,36.9,8740,11644,1107,1669,276.7,298.8
0.5:1B,2-Stretch,1015.97,36.9,8748,11653,1115,1678,288.8,305.5
0.5:1B,2-Stretch,1016.03,36.9,8755,11660,1122,1685,300.8,313.7
0.5:1B,2-Stretch,1016.1,36.9,8762,11669,1129,1694,315.8,322.7
0.5:1B,2-Stretch,1016.17,36.9,8767,11676,1134,1701,324.8,331.6
0.5:1B,2-Stretch,1016.23,36.9,8773,11683,1140,1708,335.4,338.3
0.5:1B,2-Stretch,1016.3,36.9,8775,11692,1142,1717,346.6,346.5
0.5:1B,2-Stretch,1016.37,36.9,8775,11701,1142,1726,349.6,353.3
0.5:1B,2-Stretch,1016.43,36.9,8775,11708,1142,1733,352.7,358.5
0.5:1B,2-Stretch,1016.5,36.9,8775,11715,1142,1740,357.2,362.2
0.5:1B,2-Stretch,1016.57,36.9,8775,11724,1142,1749,360.2,367.4
0.5:1B,2-Stretch,1016.63,36.9,8772,11732,1139,1757,364.7,371.2
0.5:1B,2-Stretch,1016.7,36.9,8768,11740,1135,1765,359.4,376.4
0.5:1B,2-Stretch,1016.77,36.9,8768,11749,1135,1774,363.2,380.1
0.5:1B,2-Stretch,1016.83,36.9,8764,11755,1131,1780,364.7,384.6
0.5:1B,2-Stretch,1016.9,36.9,8759,11764,1126,1789,362.4,384.6
0.5:1B,2-Stretch,1016.97,36.9,8758,11772,1125,1797,360.9,389.1
0.5:1B,2-Stretch,1017.03,36.9,8755,11780,1122,1805,364.7,395
0.5:1B,2-Stretch,1017.1,36.9,8751,11787,1118,1812,360.2,400.3
0.5:1B,2-Stretch,1017.17,36.9,8749,11796,1116,1821,363.2,400.3
0.5:1B,2-Stretch,1017.23,36.9,8745,11804,1112,1829,361.7,407.7
0.5:1B,2-Stretch,1017.3,36.9,8743,11812,1110,1837,364.7,410
0.5:1B,2-Stretch,1017.37,36.9,8737,11820,1104,1845,363.2,415.2
0.5:1B,2-Stretch,1017.43,36.9,8732,11827,1099,1852,363.2,415.9
0.5:1B,2-Stretch,1017.5,36.9,8730,11835,1097,1860,357.9,418.2
0.5:1B,2-Stretch,1017.57,36.9,8728,11844,1095,1869,361.7,426.4
0.5:1B,2-Stretch,1017.63,36.9,8724,11851,1091,1876,361.7,432.3
0.5:1B,2-Stretch,1017.7,36.9,8722,11858,1089,1883,362.4,436.1
0.5:1B,2-Stretch,1017.77,36.9,8717,11867,1084,1892,363.9,439.1
0.5:1B,2-Stretch,1017.83,36.9,8713,11874,1080,1899,363.2,440.5
0.5:1B,2-Stretch,1017.9,36.9,8708,11881,1075,1906,360.9,447.3
0.5:1B,2-Stretch,1017.97,36.9,8707,11889,1074,1914,361.7,452.5
0.5:1B,2-Stretch,1018.03,36.9,8704,11897,1071,1922,364.7,455.5
0.5:1B,2-Stretch,1018.1,36.9,8698,11905,1065,1930,364.7,462.2
0.5:1B,2-Stretch,1018.17,36.9,8692,11912,1059,1937,362.4,459.9
0.5:1B,2-Stretch,1018.23,36.9,8691,11919,1058,1944,360.9,465.9
0.5:1B,2-Stretch,1018.3,36.9,8687,11928,1054,1953,364.7,476.4
0.5:1B,2-Stretch,1018.37,36.9,8682,11935,1049,1960,364.7,480.1
0.5:1B,2-Stretch,1018.43,36.9,8677,11942,1044,1967,362.4,480.8
0.5:1B,2-Stretch,1018.5,36.9,8674,11950,1041,1975,363.2,481.6
0.5:1B,2-Stretch,1018.57,36.9,8669,11959,1036,1984,364.7,492.8
0.5:1B,2-Stretch,1018.63,36.9,8665,11965,1032,1990,363.2,494.3
0.5:1B,2-Stretch,1018.7,36.9,8662,11973,1029,1998,362.4,501.7
0.5:1B,2-Stretch,1018.77,36.9,8657,11981,1024,2006,363.9,506.2
0.5:1B,2-Stretch,1018.83,36.9,8653,11988,1020,2013,360.2,501.7
0.5:1B,2-Stretch,1018.9,36.9,8649,11996,1016,2021,366.2,516.6
0.5:1B,2-Stretch,1018.97,36.9,8643,12003,1010,2028,364.7,522.6
0.5:1B,2-Stretch,1019.03,36.9,8638,12010,1005,2035,363.2,521.1
0.5:1B,2-Stretch,1019.1,36.9,8632,12019,999,2044,362.4,525.6
0.5:1B,2-Stretch,1019.17,36.9,8631,12027,998,2052,361.7,539.8
0.5:1B,2-Stretch,1019.23,36.9,8627,12034,994,2059,365.4,542.8
0.5:1B,2-Stretch,1019.3,36.9,8622,12041,989,2066,365.4,548.7
0.5:1B,2-Stretch,1019.37,36.9,8616,12050,983,2075,366.2,553.2
0.5:1B,2-Stretch,1019.43,36.9,8611,12058,978,2083,363.9,554
0.5:1B,2-Stretch,1019.5,36.9,8606,12064,973,2089,364.7,559.2
0.5:1B,2-Stretch,1019.57,36.9,8601,12073,968,2098,362.4,566.6
0.5:1B,2-Stretch,1019.63,36.9,8597,12078,964,2103,366.2,555.4
0.5:1B,2-Stretch,1019.7,36.9,8592,12086,959,2111,364.7,578.6
0.5:1B,2-Stretch,1019.77,36.9,8587,12093,954,2118,365.4,581.6
0.5:1B,2-Stretch,1019.83,36.9,8582,12100,949,2125,362.4,588.3
0.5:1B,2-Stretch,1019.9,36.9,8579,12107,946,2132,363.2,592.7
0.5:1B,2-Stretch,1019.97,36.9,8574,12113,941,2138,366.2,598.7
0.5:1B,2-Stretch,1020.03,36.9,8569,12121,936,2146,367.7,589.8
0.5:1B,2-Stretch,1020.1,36.9,8563,12127,930,2152,364.7,603.2
0.5:1B,2-Stretch,1020.17,36.9,8558,12135,925,2160,362.4,615.1
0.5:1B,2-Stretch,1020.23,36.9,8554,12142,921,2167,363.9,620.4
0.5:1B,2-Stretch,1020.3,36.9,8548,12148,915,2173,363.2,624.1
0.5:1B,2-Stretch,1020.37,36.9,8544,12155,911,2180,363.2,624.1
0.5:1B,2-Stretch,1020.43,36.9,8539,12161,906,2186,366.9,625.6
0.5:1B,2-Stretch,1020.5,36.9,8534,12168,901,2193,360.9,626.3
0.5:1B,2-Stretch,1020.57,36.9,8531,12175,898,2200,366.2,643.5
0.5:1B,2-Stretch,1020.63,36.9,8526,12181,893,2206,364.7,650.9
0.5:1B,2-Stretch,1020.7,36.9,8521,12188,888,2213,366.9,654.7
0.5:1B,2-Stretch,1020.77,36.9,8515,12193,882,2218,362.4,659.2
0.5:1B,2-Stretch,1020.83,36.9,8511,12199,878,2224,361.7,664.4
0.5:1B,2-Stretch,1020.9,36.9,8510,12204,877,2229,363.2,690.5
0.5:1B,2-Stretch,1020.97,36.9,8505,12209,872,2234,356.4,676.3
0.5:1B,2-Stretch,1021.03,36.9,8505,12214,872,2239,361.7,679.3
0.5:1B,2-Stretch,1021.1,36.9,8500,12218,867,2243,368.4,686.8
0.5:1B,2-Stretch,1021.17,36.9,8495,12223,862,2248,371.4,680.8
0.5:1B,2-Stretch,1021.23,36.9,8490,12227,857,2252,364.7,688.2
0.5:1B,2-Stretch,1021.3,36.9,8486,12228,853,2253,360.2,688.2
0.5:1B,2-Stretch,1021.37,36.9,8486,12232,853,2257,360.9,687.5
0.5:1B,2-Stretch,1021.43,36.9,8484,12233,851,2258,363.2,692
0.5:1B,2-Stretch,1021.5,36.9,8482,12234,849,2259,359.4,689
0.5:1B,2-Stretch,1021.57,36.9,8482,12235,849,2260,361.7,690.5
0.5:1B,2-Stretch,1021.63,36.9,8481,12236,848,2261,363.2,690.5
0.5:1B,2-Stretch,1021.7,36.9,8480,12237,847,2262,360.2,692
0.5:1B,2-Stretch,1021.77,36.9,8479,12237,846,2262,359.4,689.7
0.5:1B,2-Stretch,1021.83,36.9,8479,12239,846,2264,361.7,697.2
0.5:1B,2-Stretch,1021.9,36.9,8478,12240,845,2265,357.9,693.5
0.5:1B,2-Stretch,1021.97,36.9,8478,12240,845,2265,360.2,687.5
0.5:1B,2-Stretch,1022.03,36.9,8478,12242,845,2267,360.2,693.5
0.5:1B,2-Stretch,1022.1,36.9,8478,12243,845,2268,360.2,700.9
0.5:1B,2-Stretch,1022.17,36.9,8476,12243,843,2268,359.4,689
0.5:1B,2-Stretch,1022.23,36.9,8476,12243,843,2268,359.4,690.5
0.5:1B,2-Stretch,1022.3,36.9,8476,12243,843,2268,360.9,689
0.5:1B,2-Stretch,1022.37,36.9,8476,12243,843,2268,360.2,689
0.5:1B,2-Stretch,1022.43,36.9,8476,12243,843,2268,360.9,689
0.5:1B,2-Stretch,1022.5,36.9,8476,12244,843,2269,358.7,696.5
0.5:1B,2-Stretch,1022.57,36.9,8476,12244,843,2269,360.2,693.5
0.5:1B,2-Stretch,1022.63,36.9,8476,12244,843,2269,360.9,689.7
0.5:1B,2-Stretch,1022.7,36.9,8476,12244,843,2269,360.9,691.2
0.5:1B,2-Stretch,1022.77,36.9,8476,12244,843,2269,360.9,691.2
0.5:1B,2-Stretch,1022.83,36.9,8476,12244,843,2269,360.9,689
0.5:1B,2-Stretch,1022.9,36.9,8476,12244,843,2269,360.9,687.5
0.5:1B,2-Stretch,1022.97,36.9,8476,12246,843,2271,361.7,695
0.5:1B,2-Stretch,1023.03,36.9,8476,12247,843,2272,361.7,695.7
0.5:1B,2-Stretch,1023.1,36.9,8475,12247,842,2272,359.4,687.5
0.5:1B,2-Stretch,1023.17,36.9,8475,12248,842,2273,360.9,698.7
0.5:1B,2-Stretch,1023.23,36.9,8475,12249,842,2274,357.9,718.1
0.5:1B,2-Stretch,1023.3,36.9,8475,12243,842,2268,351.1,724.8
0.5:1B,2-Stretch,1023.37,36.9,8475,12242,842,2267,355.7,685.3
0.5:1B,2-Stretch,1023.43,36.9,8475,12246,842,2271,355.7,692.7
0.5:1B,2-Stretch,1023.5,36.9,8475,12246,842,2271,360.2,688.2
0.5:1B,2-Stretch,1023.57,36.9,8475,12248,842,2273,354.9,695
0.5:1B,2-Stretch,1023.63,36.9,8475,12249,842,2274,357.2,706.9
0.5:1B,2-Stretch,1023.7,36.9,8475,12249,842,2274,360.2,701.7
0.5:1B,2-Stretch,1023.77,36.9,8474,12249,841,2274,360.2,692
0.5:1B,2-Stretch,1023.83,36.9,8474,12249,841,2274,359.4,692.7
0.5:1B,2-Stretch,1023.9,36.9,8474,12249,841,2274,359.4,690.5
0.5:1B,2-Stretch,1023.97,36.9,8474,12249,841,2274,360.2,691.2
0.5:1B,2-Stretch,1024.03,36.9,8474,12249,841,2274,360.9,691.2
0.5:1B,2-Stretch,1024.1,36.9,8474,12249,841,2274,360.9,691.2
0.5:1B,2-Recover,1024.11,36.9,8474,12249,841,2274,360.9,691.2
0.5:1B,2-Recover,1024.18,36.9,8466,12243,833,2268,351.9,688.2
0.5:1B,2-Recover,1024.24,36.9,8459,12236,826,2261,340.6,668.1
0.5:1B,2-Recover,1024.31,36.9,8450,12227,817,2252,326.3,645
0.5:1B,2-Recover,1024.38,36.9,8442,12218,809,2243,312.8,622.6
0.5:1B,2-Recover,1024.44,36.9,8434,12211,801,2236,300,604.7
0.5:1B,2-Recover,1024.51,36.9,8427,12202,794,2227,290.3,584.5
0.5:1B,2-Recover,1024.58,36.9,8419,12194,786,2219,275.2,566.6
0.5:1B,2-Recover,1024.64,36.9,8411,12186,778,2211,265.5,550.2
0.5:1B,2-Recover,1024.71,36.9,8403,12178,770,2203,254.9,533.8
0.5:1B,2-Recover,1024.78,36.9,8395,12170,762,2195,243.7,539
0.5:1B,2-Recover,1024.84,36.9,8388,12163,755,2188,229.4,529.3
0.5:1B,2-Recover,1024.91,36.9,8379,12154,746,2179,228.6,488.3
0.5:1B,2-Recover,1024.98,36.9,8372,12145,739,2170,218.9,474.9
0.5:1B,2-Recover,1025.04,36.9,8364,12138,731,2163,213.6,462.2
0.5:1B,2-Recover,1025.11,36.9,8356,12129,723,2154,204.6,447.3
0.5:1B,2-Recover,1025.18,36.9,8348,12121,715,2146,197.1,436.1
0.5:1B,2-Recover,1025.24,36.9,8340,12115,707,2140,189.5,424.1
0.5:1B,2-Recover,1025.31,36.9,8332,12106,699,2131,182,412.9
0.5:1B,2-Recover,1025.38,36.9,8325,12098,692,2123,177.5,401.8
0.5:1B,2-Recover,1025.44,36.9,8317,12090,684,2115,170,393.5
0.5:1B,2-Recover,1025.51,36.9,8309,12081,676,2106,164.7,379.4
0.5:1B,2-Recover,1025.58,36.9,8302,12073,669,2098,157.2,368.9
0.5:1B,2-Recover,1025.64,36.9,8294,12066,661,2091,152.7,359.2
0.5:1B,2-Recover,1025.71,36.9,8286,12058,653,2083,146.7,351
0.5:1B,2-Recover,1025.78,36.9,8278,12049,645,2074,142.2,341.3
0.5:1B,2-Recover,1025.84,36.9,8271,12042,638,2067,136.2,330.9
0.5:1B,2-Recover,1025.91,36.9,8262,12033,629,2058,133.2,324.2
0.5:1B,2-Recover,1025.98,36.9,8255,12026,622,2051,127.2,316.7
0.5:1B,2-Recover,1026.04,36.9,8247,12018,614,2043,122.6,311.5
0.5:1B,2-Recover,1026.11,36.9,8240,12010,607,2035,121.1,300.3
0.5:1B,2-Recover,1026.18,36.9,8232,12001,599,2026,115.9,292.1
0.5:1B,2-Recover,1026.24,36.9,8226,11994,593,2019,112.1,286.9
0.5:1B,2-Recover,1026.31,36.9,8218,11987,585,2012,109.9,279.4
0.5:1B,2-Recover,1026.38,36.9,8210,11978,577,2003,106.1,274.9
0.5:1B,2-Recover,1026.44,36.9,8204,11970,571,1995,102.3,266
0.5:1B,2-Recover,1026.51,36.9,8196,11962,563,1987,97.8,261.5
0.5:1B,2-Recover,1026.58,36.9,8187,11955,554,1980,96.3,226.4
0.5:1B,2-Recover,1026.64,36.9,8182,11947,549,1972,97.1,248.8
0.5:1B,2-Recover,1026.71,36.9,8174,11939,541,1964,91.8,243.6
0.5:1B,2-Recover,1026.78,36.9,8166,11931,533,1956,89.6,239.9
0.5:1B,2-Recover,1026.84,36.9,8160,11924,527,1949,87.3,233.9
0.5:1B,2-Recover,1026.91,36.9,8153,11915,520,1940,84.3,230.9
0.5:1B,2-Recover,1026.98,36.9,8145,11907,512,1932,82.8,224.2
0.5:1B,2-Recover,1027.04,36.9,8139,11901,506,1926,81.3,221.9
0.5:1B,2-Recover,1027.11,36.9,8131,11893,498,1918,79,216
0.5:1B,2-Recover,1027.18,36.9,8123,11884,490,1909,76.8,213
0.5:1B,2-Recover,1027.24,36.9,8118,11878,485,1903,79.8,202.5
0.5:1B,2-Recover,1027.31,36.9,8110,11869,477,1894,78.3,201.8
0.5:1B,2-Recover,1027.38,36.9,8102,11861,469,1886,71.5,204
0.5:1B,2-Recover,1027.44,36.9,8096,11854,463,1879,68.5,203.3
0.5:1B,2-Recover,1027.51,36.9,8088,11846,455,1871,70,195.8
0.5:1B,2-Recover,1027.58,36.9,8081,11837,448,1862,68.5,194.3
0.5:1B,2-Recover,1027.64,36.9,8074,11832,441,1857,59.5,191.4
0.5:1B,2-Recover,1027.71,36.9,8067,11823,434,1848,58.8,189.9
0.5:1B,2-Recover,1027.78,36.9,8060,11815,427,1840,64,183.9
0.5:1B,2-Recover,1027.84,36.9,8053,11809,420,1834,59.5,180.9
0.5:1B,2-Recover,1027.91,36.9,8046,11800,413,1825,61.8,177.9
0.5:1B,2-Recover,1027.98,36.9,8039,11793,406,1818,58.8,171.2
0.5:1B,2-Recover,1028.04,36.9,8033,11785,400,1810,61.8,158.5
0.5:1B,2-Recover,1028.11,36.9,8025,11777,392,1802,55.7,169
0.5:1B,2-Recover,1028.18,36.9,8018,11770,385,1795,55.7,167.5
0.5:1B,2-Recover,1028.24,36.9,8012,11762,379,1787,54.2,162.3
0.5:1B,2-Recover,1028.31,36.9,8004,11755,371,1780,52,162.3
0.5:1B,2-Recover,1028.38,36.9,7998,11746,365,1771,56.5,158.5
0.5:1B,2-Recover,1028.44,36.9,7992,11739,359,1764,49,155.5
0.5:1B,2-Recover,1028.51,36.9,7985,11731,352,1756,49,153.3
0.5:1B,2-Recover,1028.58,36.9,7978,11723,345,1748,48.2,148.8
0.5:1B,2-Recover,1028.64,36.9,7971,11716,338,1741,49,145.8
0.5:1B,2-Recover,1028.71,36.9,7965,11708,332,1733,46,146.6
0.5:1B,2-Recover,1028.78,36.9,7957,11700,324,1725,48.2,151.8
0.5:1B,2-Recover,1028.84,36.9,7951,11693,318,1718,46,142.1
0.5:1B,2-Recover,1028.91,36.9,7945,11685,312,1710,44.5,139.1
0.5:1B,2-Recover,1028.98,36.9,7937,11677,304,1702,43.7,138.4
0.5:1B,2-Recover,1029.04,36.9,7931,11671,298,1696,42.2,133.2
0.5:1B,2-Recover,1029.11,36.9,7925,11663,292,1688,41.5,134.7
0.5:1B,2-Recover,1029.18,36.9,7918,11655,285,1680,40,133.9
0.5:1B,2-Recover,1029.24,36.9,7912,11648,279,1673,39.2,130.9
0.5:1B,2-Recover,1029.31,36.9,7906,11640,273,1665,37.7,129.4
0.5:1B,2-Recover,1029.38,36.9,7899,11632,266,1657,38.5,127.9
0.5:1B,2-Recover,1029.44,36.9,7893,11626,260,1651,37.7,119.7
